,id,a,b,c,d,e,f,g,h,i,j,k,l,m,n
9958,4405,31,4,370991,3,15,0,3,0,0,1,1,1,46,0
9959,7963,44,1,136987,0,14,1,1,1,0,0,7299,1,51,0
9960,17529,41,0,26599,0,14,2,3,0,0,0,1,1,41,0
9961,18595,61,2,31578,7,12,1,10,1,0,0,1,1,41,0
9962,30461,35,2,185217,5,11,0,0,3,0,0,1,1,41,0
9963,18837,20,2,323811,12,7,0,6,0,0,0,1,1,41,0
9964,11906,46,4,167335,3,15,0,3,0,0,0,1,1,51,0
9965,28471,29,5,191130,1,10,0,1,0,0,0,1,1,66,0
9966,21844,21,2,39478,5,11,0,8,0,0,1,1,1,41,0
9967,21767,18,2,207638,2,8,0,2,3,0,0,1,1,11,0
9968,15718,37,2,158364,1,10,0,9,0,0,0,1,1,51,0
9969,19873,34,1,520079,6,13,2,5,4,1,0,1,1,61,0
9970,2737,20,2,193860,5,11,0,0,0,0,0,2177,1,36,10
9971,31305,47,2,195024,1,10,3,9,0,0,1,1,1,41,15
9972,12700,33,1,195892,1,10,0,6,4,0,0,1,1,41,11
9973,29502,26,4,476600,0,14,0,3,0,0,1,1,1,41,0
9974,22646,24,5,215396,7,12,0,6,0,0,0,1,1,51,0
9975,3913,49,2,109276,5,11,1,1,1,0,0,1,1,41,0
9976,15485,52,1,103258,10,16,1,3,1,0,0,1,1,41,0
9977,839,53,2,192446,2,8,1,7,1,0,0,1,1,41,0
9978,31530,53,2,173988,12,7,1,6,1,0,0,1,1,41,0
9979,11430,36,2,174939,1,10,1,0,1,0,0,1,1,41,0
9980,9010,36,4,126570,1,10,1,6,1,0,0,1,1,41,0
9981,772,32,2,122348,1,10,4,2,0,0,0,1,1,41,0
9982,7348,26,0,194955,5,11,1,4,2,0,1,1,1,16,0
9983,4908,45,4,188809,7,12,1,6,1,0,0,1,1,41,0
9984,2136,54,2,120915,2,8,1,9,1,0,0,1,1,41,0
9985,12630,33,2,186789,1,10,1,7,1,0,0,1,1,41,0
9986,24680,44,3,95903,6,13,1,3,2,1,1,1,1,41,0
9987,5392,42,5,60415,0,14,1,1,1,0,0,1,1,100,0
9988,19248,24,2,139188,2,8,0,2,3,0,0,1,1,51,0
9989,18267,36,2,143153,5,11,1,0,2,0,1,3909,1,28,0
9990,6207,50,2,146269,5,11,1,6,1,0,0,1,1,41,0
9991,13166,41,4,104197,15,9,1,1,1,0,0,1,1,41,0
9992,14580,41,2,385267,5,11,1,9,1,0,0,1,1,41,0
9993,8962,33,2,167532,10,16,1,3,2,2,1,15025,1,51,0
9994,2350,26,2,266669,5,11,0,1,3,0,0,1,1,21,0
9995,7542,25,2,33089,2,8,0,2,0,0,0,1,1,41,0
9996,14788,21,2,374117,2,8,0,5,3,0,1,1,1,41,0
9997,28444,56,1,100570,1,10,4,8,4,0,1,1,1,56,0
9998,241,56,1,105240,1,10,1,6,1,0,0,1,2058,61,0
9999,12874,31,2,340918,3,15,1,1,1,0,0,15025,1,61,0
10000,30043,36,5,185622,0,14,0,1,0,0,1,1,1,61,0
10001,13616,58,2,34367,5,11,1,7,1,0,0,1,1,51,0
10002,15695,23,6,302348,1,10,0,2,3,0,0,4417,1,41,0
10003,20000,64,2,205247,1,10,1,9,1,1,0,1,1,41,0
10004,12546,34,4,377108,5,11,4,4,3,1,1,1,1,36,0
10005,561,33,2,242324,5,11,0,0,3,0,1,1,1,41,0
10006,6113,29,5,167738,3,15,1,5,1,0,0,5179,1,41,0
10007,1061,62,2,128849,1,10,1,9,1,0,0,3472,1,41,0
10008,8368,32,2,162573,0,14,1,1,1,0,0,1,1,41,0
10009,25059,22,2,229827,5,11,1,9,1,0,0,1,1,21,0
10010,14901,24,2,107453,5,11,1,7,1,0,0,1,1,41,0
10011,31814,81,1,26866,8,5,0,8,4,0,0,1,1,21,0
10012,1136,47,1,246213,3,15,1,1,1,0,0,1,1,46,0
10013,9668,60,5,95836,7,12,1,1,1,0,0,1,1,56,0
10014,10085,22,2,164921,5,11,0,4,3,0,1,1,1,41,0
10015,609,34,4,217305,0,14,0,0,0,1,0,1,1,41,0
10016,8898,20,0,176937,1,10,0,0,3,0,1,1,1,31,0
10017,22484,38,2,294920,5,11,2,7,0,0,0,1,1,41,0
10018,6687,53,2,91507,1,10,1,2,1,0,0,1,1,46,0
10019,13152,60,2,184554,1,10,1,2,1,0,0,1,1,46,0
10020,19901,41,0,174284,9,17,1,3,1,0,0,1,1888,51,0
10021,3922,23,2,73204,1,10,0,0,3,0,1,1,1,41,0
10022,20463,86,1,166028,1,10,6,5,0,0,1,1,1,51,0
10023,28714,34,2,295592,11,4,3,6,0,0,0,1,1,41,4
10024,21252,33,1,173855,0,14,2,3,5,0,0,1,1,36,0
10025,5861,52,3,68899,5,11,1,1,1,0,0,1,1,41,0
10026,28377,24,4,442360,0,14,0,3,0,0,1,1,1093,41,0
10027,14924,44,3,19915,5,11,6,1,4,3,1,1,1,16,0
10028,15004,37,2,211023,7,12,2,3,0,0,0,1,1,41,0
10029,13896,22,2,241524,1,10,0,2,3,0,0,1,1,41,0
10030,14936,42,2,120278,1,10,2,9,0,0,0,1,1,41,0
10031,639,53,1,289437,9,17,1,3,1,0,0,1,1,61,0
10032,3864,32,2,256681,6,13,0,1,5,0,1,1,1,41,0
10033,4260,20,2,228578,1,10,0,6,3,0,0,1,1,37,0
10034,16095,36,2,283238,1,10,0,9,3,0,0,1,1,41,0
10035,18830,23,2,157146,7,12,0,6,3,0,0,1,1,51,0
10036,2826,36,0,140753,1,10,1,6,1,0,0,1,1,41,0
10037,5920,33,2,155294,15,9,2,5,0,0,1,1,1763,46,0
10038,9801,37,2,188070,5,11,1,1,1,0,0,1,1,51,0
10039,3505,71,2,177907,5,11,1,1,1,0,0,6515,1,41,0
10040,13013,49,2,120903,0,14,1,10,1,0,0,1,1,41,0
10041,13743,33,2,193232,1,10,1,6,1,0,0,1,1,41,0
10042,19740,38,2,116359,1,10,0,6,5,3,0,27829,1,49,0
10043,24327,49,1,52241,7,12,1,1,2,0,1,1,1,26,0
10044,17824,37,2,188835,1,10,1,6,1,0,0,1,1,41,0
10045,5085,38,2,301615,0,14,0,9,5,0,0,1,1,41,0
10046,13202,38,2,107738,0,14,1,3,1,0,0,1,1,56,0
10047,16470,42,4,183010,1,10,1,7,1,1,0,1,1,41,0
10048,11840,38,2,119930,1,10,1,5,1,0,0,1,1,46,0
10049,12285,30,2,234448,5,11,2,0,0,1,1,1,1,41,0
10050,17967,51,2,233370,5,11,2,3,4,0,1,1,1,41,0
10051,6131,35,0,117187,1,10,1,11,1,0,0,1,1,41,0
10052,12041,35,2,176863,0,14,0,3,0,0,0,1,1,41,0
10053,22553,30,2,146950,7,12,1,3,1,0,0,1,1,44,0
10054,23948,78,2,123960,1,10,6,0,0,0,1,1,1,33,0
10055,11681,61,2,152728,5,11,1,1,1,0,0,1,1903,41,0
10056,26109,42,2,139908,7,12,4,6,0,0,0,1,1,31,0
10057,6928,47,1,110016,8,5,1,1,1,0,0,1,1,76,34
10058,18347,30,0,183286,5,11,0,11,0,0,0,1,1,37,0
10059,19969,22,2,120327,5,11,0,0,3,0,1,1,1,41,0
10060,26954,47,2,162031,1,10,6,0,4,0,1,1,1,44,0
10061,4669,39,4,91712,0,14,1,3,1,0,0,1,1,51,0
10062,9630,38,2,185069,0,14,0,4,0,0,0,1,1,21,6
10063,27814,29,2,360528,5,11,0,5,0,0,0,1,1,46,0
10064,4540,42,2,95048,7,12,1,0,2,0,1,7689,1,45,0
10065,9188,29,2,181660,1,10,1,9,1,0,0,1,1,41,0
10066,15380,36,2,167991,4,6,1,9,1,0,0,1,1,41,9
10067,20095,52,1,168540,6,13,1,1,1,0,0,1,1,41,0
10068,7252,27,2,177930,0,14,0,5,0,0,0,1,1,49,0
10069,7969,22,2,174908,1,10,0,0,3,0,1,1,1,41,0
10070,4364,34,2,100295,1,10,4,6,0,0,0,1,1,51,0
10071,12687,32,2,203489,0,14,1,5,1,0,0,1,1978,46,0
10072,13567,34,2,358656,0,14,0,0,3,0,1,1,1,11,0
10073,18547,37,2,199502,5,11,2,1,4,1,1,1,1,39,0
10074,27406,32,4,206610,1,10,1,11,1,0,0,1,1,41,0
10075,7705,30,2,196565,1,10,1,0,1,0,0,1,1,41,0
10076,10583,44,2,241896,0,14,1,1,1,0,0,1,1,51,0
10077,7074,51,2,44369,5,11,1,1,1,0,0,1,1,41,0
10078,7712,73,1,336424,11,4,1,8,1,0,0,1,1,41,0
10079,14613,40,3,227598,1,10,0,12,0,0,0,1,1,51,0
10080,6431,25,2,266972,0,14,0,5,0,0,1,1,1,41,0
10081,11996,29,2,408418,5,11,0,5,3,1,0,1,1,41,0
10082,13589,30,1,162313,5,11,0,1,3,2,0,1,1,46,5
10083,14892,35,5,513978,1,10,2,6,0,1,0,1,1,51,0
10084,9952,31,0,137614,3,15,1,3,1,2,0,1,1,18,20
10085,8154,36,1,191504,5,11,1,5,1,0,0,1,1,51,0
10086,8382,25,2,200154,7,12,0,0,3,0,1,1,1,41,0
10087,18141,80,1,84980,7,12,1,5,1,0,0,1,1,21,0
10088,6735,25,2,116789,5,11,1,4,1,0,0,1,1,41,0
10089,32030,21,2,344395,5,11,0,4,0,0,1,1,1,31,0
10090,8534,30,2,142520,1,10,0,2,3,0,0,1,1,41,0
10091,5534,55,0,276006,10,16,1,3,1,0,0,1,1,41,0
10092,9180,55,2,329267,1,10,1,6,1,0,0,1,1,45,0
10093,909,55,2,186225,1,10,1,6,1,0,0,1,1,41,0
10094,4032,63,2,77885,13,3,1,4,1,2,0,1,1,41,12
10095,32029,37,4,114720,3,15,1,3,1,0,0,1,1,51,0
10096,8649,32,2,237825,1,10,3,13,5,1,1,1,1,61,2
10097,8430,30,2,372150,1,10,1,0,1,0,0,1,1,36,0
10098,15779,54,0,281075,1,10,2,1,0,0,0,1,1093,41,0
10099,2693,25,2,145965,0,14,0,1,0,0,0,1,1,41,0
10100,9762,25,2,236908,1,10,1,8,1,0,0,1,1,56,0
10101,27281,40,1,194669,1,10,1,1,1,0,0,1,1,17,0
10102,1827,38,4,118910,1,10,2,0,4,1,1,1,1,36,0
10103,2493,48,4,319206,5,11,2,0,4,0,1,1,1,41,0
10104,6817,57,2,206400,1,10,1,6,1,0,0,1,1,41,0
10105,7198,65,4,202985,1,10,1,6,1,0,0,3138,1,41,0
10106,26773,25,2,653575,1,10,0,6,3,0,0,1,1,41,24
10107,10188,40,2,186720,5,11,4,6,4,0,1,1,1,26,0
10108,10599,24,2,107802,5,11,0,0,3,0,1,1,1618,26,0
10109,14641,23,2,110372,1,10,1,4,3,0,0,1,1,51,0
10110,24361,52,1,240237,6,13,4,5,0,1,0,1,1,31,0
10111,1613,55,2,53834,1,10,1,9,1,0,0,1,1,41,0
10112,23326,22,2,148445,5,11,0,5,3,0,1,1,1,26,0
10113,18818,26,2,52537,6,13,2,10,3,0,1,1,1595,26,0
10114,29333,26,2,41527,0,14,0,6,3,0,0,1,1,31,9
10115,255,43,1,303045,1,10,1,8,1,2,0,1,1,41,16
10116,5223,62,2,73810,5,11,2,0,0,0,1,1,1,41,0
10117,12055,56,0,71631,1,10,2,0,0,0,1,1,1618,41,0
10118,9909,38,2,302904,5,11,1,1,2,2,1,1,1,41,0
10119,6235,40,3,33290,1,10,6,3,4,0,1,1,1,61,0
10120,14302,49,2,265296,5,11,0,5,0,0,0,1,1,71,0
10121,4418,39,2,203837,7,12,1,2,1,0,0,1,1,49,0
10122,22009,45,2,261900,5,11,1,9,1,0,0,1,1,45,0
10123,4667,53,2,155760,5,11,0,9,0,0,0,1,1,41,0
10124,11926,44,2,186189,5,11,2,0,4,0,1,1,1,41,0
10125,14999,50,5,218836,10,16,1,3,1,0,0,1,1,61,0
10126,14294,47,2,204380,0,14,2,1,0,0,1,1,1,38,0
10127,1221,49,2,349152,1,10,1,6,1,0,0,1,1,41,0
10128,237,42,2,180139,0,14,1,1,1,0,0,1,1,51,11
10129,69,44,2,102607,1,10,1,5,1,0,0,1,1,49,0
10130,854,23,2,33552,5,11,0,4,0,0,0,1,1,41,0
10131,7517,34,2,170770,9,17,2,5,0,0,0,100000,1,61,0
10132,4305,45,2,111484,1,10,0,0,3,0,0,1,1505,51,0
10133,22671,33,5,275095,0,14,1,5,1,0,0,7689,1,56,4
10134,8345,32,2,561335,1,10,2,7,0,0,0,1,1,41,0
10135,6083,29,2,119129,6,13,1,9,1,0,0,1,1,41,0
10136,1147,47,2,185042,1,10,1,9,1,0,0,1,1,51,0
10137,26816,55,2,35558,5,11,1,5,1,0,0,7299,1,51,0
10138,22168,22,2,206009,5,11,0,0,3,1,0,1,1,51,0
10139,24468,53,2,98753,4,6,6,0,4,0,1,1,1,41,0
10140,26290,20,2,389144,5,11,0,5,3,0,0,1,1,41,0
10141,7774,36,2,277348,1,10,1,9,1,0,0,1,1,56,0
10142,748,38,0,241634,0,14,1,0,2,1,1,1,1,46,0
10143,31537,24,2,161479,5,11,0,5,3,2,1,1,1,41,0
10144,23058,44,2,320278,0,14,1,1,1,0,0,1,1,41,0
10145,19294,43,2,373470,1,10,1,6,1,0,0,1,1,41,0
10146,15089,50,2,184099,0,14,1,5,1,0,0,1,1,51,0
10147,19744,58,2,29376,1,10,4,5,0,3,1,1,1,36,0
10148,18857,27,4,202287,0,14,0,10,3,0,0,1,1,41,0
10149,5281,20,2,42751,5,11,0,2,0,0,0,1,1,56,0
10150,13479,33,2,136205,3,15,4,1,0,0,0,1,2825,56,0
10151,29683,47,3,219294,1,10,1,0,1,1,0,1,1,81,0
10152,25657,54,4,248835,0,14,1,3,2,0,1,1,1,51,0
10153,15764,54,2,271919,4,6,1,7,1,1,0,1,1,41,0
10154,438,46,1,196859,1,10,1,1,1,0,0,1,1,61,0
10155,9135,58,2,303987,11,4,0,4,0,0,0,1,1,41,1
10156,24059,20,2,84611,5,11,0,4,3,0,1,1,1,31,0
10157,15527,19,2,53110,2,8,0,4,3,3,0,1,1,21,0
10158,6478,44,2,303052,7,12,1,1,1,0,0,15025,1,41,0
10159,6327,63,2,190492,9,17,1,3,1,0,0,15025,1,46,0
10160,34,23,0,311513,5,11,1,4,1,1,0,1,1,16,0
10161,8902,36,2,228191,1,10,1,7,1,1,0,1,1,41,0
10162,27316,31,0,144065,1,10,1,11,1,0,0,1,1,41,0
10163,400,42,2,138869,0,14,0,5,0,0,1,1,1,41,0
10164,12512,47,2,85110,5,11,1,9,1,0,0,1,1629,41,0
10165,5957,32,2,106754,7,12,1,6,1,0,0,1,1741,41,0
10166,9436,27,2,57513,1,10,0,7,0,0,0,1,1,41,0
10167,10841,51,2,162633,1,10,1,6,1,0,0,1,1,3,0
10168,1895,37,2,50708,0,14,2,13,4,0,1,1,1,41,0
10169,11425,23,2,97213,1,10,0,4,0,0,1,1,1,16,0
10170,20525,39,3,47708,1,10,0,0,3,1,1,1,1,41,0
10171,10613,22,2,138581,15,9,0,9,0,1,1,1,1,41,0
10172,9619,58,4,101445,3,15,1,1,1,0,0,1,1,41,0
10173,10823,24,2,82498,5,11,0,5,3,0,1,1,1,29,0
10174,5111,45,4,113598,1,10,1,6,1,0,0,1,1,41,0
10175,25717,35,1,254305,1,10,1,8,1,0,0,4509,1,91,0
10176,28973,47,0,363876,5,11,2,11,4,3,1,1,1,41,0
10177,17111,46,2,204058,0,14,2,0,4,0,1,1,1,41,10
10178,9374,36,2,297698,5,11,1,7,1,2,0,1,1,41,0
10179,1937,58,2,195821,1,10,1,9,1,0,0,1,1,41,0
10180,3458,47,2,105254,3,15,1,3,1,0,0,1,1978,51,0
10181,4553,44,4,180573,0,14,0,3,0,0,1,1,1,41,0
10182,6003,31,2,154844,1,10,1,9,1,0,0,1,1,41,0
10183,32023,54,2,120840,15,9,2,8,3,0,0,1,1,41,0
10184,24510,51,1,132717,10,16,1,1,1,0,0,100000,1,51,0
10185,4767,22,2,250052,5,11,0,3,3,0,1,1,1,11,0
10186,11718,45,2,171425,0,14,1,3,1,0,0,1,1,41,0
10187,228,76,2,314210,7,12,6,0,0,0,1,1,1,21,15
10188,22787,56,3,31966,5,11,1,0,1,0,0,1,1,41,0
10189,24987,58,0,283636,5,11,2,6,0,0,1,1,1,41,0
10190,7540,79,1,213137,1,10,6,1,0,0,0,1,1,25,0
10191,14807,34,2,105371,1,10,2,11,0,0,0,1,1,71,0
10192,10107,32,2,341673,0,14,1,0,1,2,0,1,1,61,3
10193,13611,58,2,124319,1,10,1,0,2,0,1,1,1,46,0
10194,6507,52,2,75641,1,10,1,5,1,0,0,1,1,51,0
10195,29975,46,1,149219,0,14,1,8,1,0,0,1,1,78,0
10196,11628,48,1,274801,0,14,1,3,1,0,0,1,1,61,0
10197,19357,27,2,322548,0,14,0,3,0,0,1,1,1,46,0
10198,20245,42,0,214986,1,10,2,1,0,0,1,1,1,41,0
10199,13399,27,2,58752,1,10,1,2,5,0,0,1,1,41,0
10200,9798,36,2,193095,1,10,0,3,4,0,1,1,1,36,0
10201,16932,22,2,195920,12,7,0,2,0,4,0,1,1,41,23
10202,6374,28,2,159725,0,14,0,1,0,0,1,1,1,41,0
10203,21822,26,2,344805,1,10,1,4,1,0,0,1,1,51,4
10204,12057,37,2,183426,5,11,2,2,0,0,0,1,1,41,0
10205,9520,59,2,220790,0,14,2,7,0,0,0,1,1,46,0
10206,1045,29,2,187161,10,16,2,3,4,0,0,1,1,56,0
10207,24976,26,2,181599,2,8,1,10,1,0,0,1,1,41,0
10208,8302,60,3,51663,1,10,6,0,4,0,1,1,1,41,0
10209,12211,50,4,95257,0,14,1,11,1,0,0,1,1,43,0
10210,19554,31,2,323070,0,14,0,5,0,0,1,1,1,41,0
10211,20080,46,2,387075,7,12,1,6,1,0,0,1,1,41,0
10212,19537,33,4,118458,0,14,0,3,0,0,0,1,1,56,0
10213,10488,39,4,32588,0,14,1,1,1,3,0,1,1,51,0
10214,3764,31,2,153550,0,14,0,9,0,0,0,1,1,49,0
10215,11048,29,1,149142,5,11,1,6,1,0,0,1,1,46,0
10216,23862,33,2,244148,1,10,0,6,4,0,0,1,1,11,0
10217,31346,65,3,271551,5,11,1,7,1,0,0,1,1,41,0
10218,10800,44,2,409903,1,10,0,4,0,1,1,1,1,97,0
10219,28238,33,2,205582,5,11,4,10,4,0,1,1,1,51,0
10220,3860,44,2,293306,0,14,1,5,1,0,0,1,1888,41,0
10221,497,24,2,403108,11,4,0,4,3,0,0,1,1,41,24
10222,11458,32,2,112063,0,14,0,3,0,0,1,1,1,41,0
10223,2265,25,2,130443,7,12,0,5,0,0,0,1,1,31,0
10224,9709,37,2,179469,1,10,2,6,0,0,0,1,1,41,0
10225,13763,52,1,136323,1,10,1,8,1,0,0,1,1580,41,0
10226,8120,45,2,98780,12,7,1,9,1,0,0,4387,1,61,0
10227,11177,50,2,192324,1,10,1,6,1,0,0,1,1,41,0
10228,27186,21,2,386865,12,7,0,4,5,0,0,1,1,36,4
10229,10418,45,2,44007,7,12,2,7,0,0,0,1,1,41,0
10230,22330,70,2,145657,5,11,6,0,0,0,1,1,1,25,0
10231,3656,44,2,245843,1,10,1,9,1,0,0,1,1,45,4
10232,4041,30,1,100369,4,6,6,4,4,0,1,1,1,28,0
10233,16956,26,2,29021,6,13,2,0,0,1,1,1,1,46,0
10234,21955,23,2,136874,5,11,0,6,0,0,0,1,1,41,0
10235,30095,42,2,168294,3,15,2,1,4,0,1,1,1,46,0
10236,13748,37,2,192940,3,15,1,3,1,0,0,1,1978,61,0
10237,7364,29,2,119794,5,11,0,0,3,0,0,1,1,41,0
10238,4565,45,1,55845,0,14,1,5,1,0,0,1,1,46,0
10239,31440,45,2,201600,2,8,0,9,4,1,1,1,1,41,0
10240,157,72,1,494224,5,11,4,5,4,1,0,1,1817,3,0
10241,16301,34,2,168982,3,15,2,1,3,0,1,14085,1,51,0
10242,16020,70,2,159523,8,5,2,9,4,1,1,2965,1,41,0
10243,20106,53,2,38796,1,10,2,6,0,0,0,1,1,41,0
10244,6317,41,2,146654,0,14,2,0,4,0,1,1,1,21,0
10245,9761,38,4,218491,1,10,1,11,1,0,0,7689,1,36,0
10246,19312,24,2,147254,6,13,0,5,0,0,0,1,1,41,0
10247,652,51,1,90526,1,10,1,4,2,0,1,15025,1,21,0
10248,12746,51,2,138180,6,13,1,6,1,0,0,1,1903,41,0
10249,7973,32,1,286283,0,14,1,0,2,0,1,1,1,21,0
10250,15572,36,5,186489,1,10,1,4,1,0,0,1,1,51,6
10251,10099,51,2,211655,12,7,1,6,1,0,0,1,1,41,0
10252,12862,42,1,49449,1,10,1,6,1,0,0,100000,1,41,0
10253,25739,36,5,79587,3,15,1,3,1,2,0,1,1,41,3
10254,21591,44,2,281139,1,10,4,9,0,0,1,1,1,41,0
10255,12810,48,2,110244,2,8,1,4,1,0,0,1,1,41,0
10256,26987,38,0,29146,0,14,1,1,1,0,0,1,1,51,0
10257,14183,32,2,188109,1,10,0,6,3,0,0,4102,1,41,0
10258,14332,54,2,158747,5,11,1,10,1,0,0,1,1,41,0
10259,3919,26,2,22547,0,14,0,7,3,0,0,1,1,61,0
10260,3258,45,0,271808,3,15,2,3,0,0,0,1,1,17,0
10261,10396,19,3,54378,1,10,0,2,3,0,0,1,1,51,0
10262,15714,43,2,119942,1,10,2,1,0,0,1,1,1,41,0
10263,8810,37,5,116134,1,10,0,1,3,0,0,1,1,42,0
10264,1194,20,2,187162,5,11,0,4,3,0,1,1,1,26,0
10265,11305,47,1,130780,7,12,1,8,1,0,0,1,1,49,0
10266,22260,32,4,204471,3,15,0,3,0,0,0,1,1,44,0
10267,15369,41,5,57234,1,10,1,1,1,0,0,1,1,61,0
10268,24996,20,2,236941,1,10,0,8,3,0,0,1,1,41,0
10269,17263,35,2,176993,5,11,1,9,1,0,0,1,1,41,0
10270,16420,33,2,430176,1,10,2,6,5,1,1,1,1,51,0
10271,10567,42,1,198197,10,16,1,3,1,0,0,15025,1,51,0
10272,24391,18,2,41866,12,7,0,4,3,0,1,1,1,26,0
10273,17253,25,2,281404,1,10,0,8,3,0,0,1,1,99,0
10274,20554,22,2,307372,5,11,0,11,3,0,0,1,1,16,0
10275,28861,20,2,283946,12,7,0,2,5,0,0,1,1603,46,0
10276,8767,69,5,31662,1,10,1,8,1,0,0,1,1,66,0
10277,8719,29,2,184832,5,11,1,1,1,0,0,1,1,41,0
10278,11374,20,2,391404,5,11,0,0,3,0,0,1,1,31,0
10279,2406,19,2,198857,5,11,0,4,3,0,1,1,1,33,0
10280,11022,31,2,161445,7,12,1,2,1,0,0,1,1,39,0
10281,17791,19,2,365684,1,10,0,0,3,0,1,1,1,17,0
10282,24166,47,2,273576,0,14,1,7,1,0,0,15025,1,41,0
10283,11269,46,5,214691,5,11,4,0,0,0,0,1,1,41,0
10284,10012,39,2,131828,0,14,1,6,1,0,0,1,1,71,0
10285,2090,51,2,114759,1,10,1,6,1,0,0,1,1,41,0
10286,12295,24,2,132557,1,10,0,2,0,0,0,1,1,41,0
10287,13347,26,2,108839,0,14,0,0,0,0,1,1,1,41,0
10288,8555,37,2,33436,7,12,2,5,4,0,1,1,1,41,0
10289,3006,38,2,267087,7,12,2,10,4,0,1,1,1,53,0
10290,2670,52,2,237736,1,10,1,2,1,0,0,3104,1,41,0
10291,29413,55,2,420692,13,3,1,4,1,0,0,1,1,41,4
10292,30283,35,2,242985,1,10,1,1,1,0,0,1,1888,46,0
10293,30762,39,2,154411,1,10,1,6,1,0,0,1,2052,41,14
10294,16821,32,2,169584,1,10,0,1,3,0,1,1,1,41,0
10295,4236,34,2,183018,1,10,1,11,1,0,0,1,1,33,0
10296,7804,62,2,166790,3,15,1,1,1,0,0,1,2247,51,0
10297,766,20,2,192163,1,10,0,3,0,0,1,1,1,41,0
10298,8251,50,0,185801,3,15,2,3,4,1,1,7431,1,41,0
10299,12712,28,2,282314,1,10,1,7,1,1,0,1,1,41,0
10300,23566,20,2,101550,5,11,0,4,3,0,0,1,1,16,0
10301,8830,54,1,335656,1,10,2,5,0,0,0,1,1,31,0
10302,21306,21,2,151781,7,12,0,5,0,1,1,1,1,36,0
10303,22436,32,2,113839,0,14,1,3,1,0,0,1,1,51,0
10304,8618,34,2,226625,1,10,1,9,1,0,0,1,1,41,0
10305,19430,20,2,445729,1,10,0,6,0,0,0,1,1,41,0
10306,10964,57,5,205602,9,17,1,3,1,0,0,100000,1,71,0
10307,28903,51,2,271263,1,10,1,7,1,0,0,1,1,41,0
10308,4665,36,2,332589,1,10,2,4,4,0,1,1,1,31,0
10309,7047,38,5,347190,1,10,1,1,1,0,0,1,1,56,0
10310,28576,45,2,163332,5,11,6,0,4,0,1,1,1,33,0
10311,29425,63,2,138622,7,12,4,13,0,1,1,1,1,21,0
10312,32044,45,2,52029,13,3,1,4,2,2,1,1,1,41,36
10313,10328,28,2,217531,5,11,0,10,3,0,0,1,1,41,24
10314,9578,22,2,212408,1,10,0,9,5,0,0,1,1,41,0
10315,11894,45,2,174052,5,11,0,4,0,0,0,1,1,36,0
10316,19163,20,2,170801,1,10,0,6,3,0,0,1,1,61,0
10317,3109,46,0,30220,5,11,1,11,1,0,0,1,1,41,0
10318,26277,45,1,127483,1,10,1,6,1,0,0,7299,1,51,8
10319,22084,27,2,229614,1,10,2,9,0,0,1,1,1,41,0
10320,5584,23,2,144239,2,8,0,8,3,0,1,1,1,39,0
10321,12137,70,2,177375,1,10,6,0,4,0,1,1849,1,13,0
10322,23905,27,2,151811,12,7,0,8,0,1,0,1,1,41,0
10323,17747,39,2,219547,0,14,1,3,1,0,0,1,1,41,0
10324,28270,64,2,76861,0,14,1,11,1,2,0,1,1,41,12
10325,8281,32,2,264352,8,5,0,9,3,0,0,1,1,41,4
10326,9931,29,4,168066,3,15,0,3,0,0,1,1,1,41,0
10327,20328,67,2,236785,0,14,2,3,4,0,1,1,1,9,1
10328,19029,33,2,101710,0,14,1,3,1,2,0,1,1,41,0
10329,14826,35,2,187204,10,16,1,5,1,0,0,7689,1,41,0
10330,11135,20,2,389943,1,10,0,6,0,0,0,1,1,41,0
10331,15593,54,2,202721,4,6,3,9,4,1,0,1,1,76,21
10332,22146,31,2,97522,0,14,1,5,1,0,0,1,1,51,0
10333,17751,23,2,304603,1,10,0,2,3,0,0,1,1,41,0
10334,9222,30,2,221234,6,13,2,1,4,0,1,1,1,38,0
10335,3472,24,2,210444,0,14,0,3,3,0,1,1,1,41,0
10336,31921,26,2,90753,0,14,1,0,2,0,1,1,1,41,0
10337,26634,54,2,270547,1,10,2,13,0,0,1,1,1,21,0
10338,23245,21,2,224239,15,9,0,6,3,0,0,1,1,41,0
10339,9948,42,1,344330,1,10,1,4,1,0,0,1,1,11,0
10340,6144,58,2,562559,1,10,2,0,4,0,1,1,1,41,0
10341,16152,48,4,244814,1,10,1,1,1,0,0,1,1,41,0
10342,3871,23,2,333911,5,11,0,5,3,0,1,1,1,23,0
10343,6697,57,2,106851,5,11,6,4,0,0,1,1,1,41,0
10344,2430,27,2,197968,1,10,0,6,3,0,0,1,1,41,0
10345,2459,44,2,138472,5,11,0,0,0,0,0,1,1,41,0
10346,9160,31,2,37211,7,12,1,6,1,0,0,1,1,41,0
10347,10143,47,2,183014,0,14,2,6,0,0,0,1,1,51,0
10348,29820,49,4,127922,0,14,1,3,1,0,0,1,1,41,0
10349,12569,26,2,66936,1,10,0,6,0,0,0,1,1,36,0
10350,5631,46,2,385794,11,4,1,6,1,4,0,1,1,41,4
10351,17229,42,1,277784,5,11,2,6,0,0,0,1,2002,51,0
10352,13632,55,2,182856,8,5,2,0,0,0,1,1,1,41,0
10353,1075,59,0,299681,3,15,1,0,1,0,0,15025,1,44,0
10354,2816,42,2,230962,1,10,1,0,1,0,0,1,1,41,0
